ward_id,ward_name,latitude,longitude,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,shortwave_radiation_sum,precipitation_sum
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-06-29,27.6,30.2,25.3,79,19.9,10.4,5.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-06-30,27.0,29.7,25.5,85,17.9,12.62,13.2
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-01,26.9,30.7,24.7,89,18.1,14.19,29.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-02,27.2,31.0,25.5,90,12.7,15.36,13.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-03,27.5,32.2,24.7,88,15.3,16.04,17.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-04,27.3,29.7,25.7,91,15.3,12.05,17.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-05,27.0,29.5,25.6,91,16.6,8.85,16.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-06,27.0,32.1,25.2,89,18.1,15.89,24.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-07,27.4,31.4,25.4,87,18.0,12.54,10.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-08,27.8,31.6,25.9,80,17.1,15.12,4.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-09,28.1,31.2,25.5,77,19.5,16.19,0.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-10,28.5,32.1,25.8,80,14.5,20.13,5.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-11,28.5,32.2,25.9,86,12.4,19.28,9.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-12,29.5,33.8,26.8,82,14.6,19.38,11.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-13,28.4,32.3,26.2,86,12.6,13.14,21.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-14,27.4,30.3,26.1,92,14.8,9.91,21.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-15,29.0,33.3,25.2,84,15.5,20.03,9.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-16,28.7,30.8,27.2,90,13.5,14.49,16.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-17,29.1,32.2,26.7,85,17.6,21.29,5.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-18,29.3,32.3,26.4,84,10.6,20.21,3.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-19,29.3,33.1,26.9,86,11.2,22.82,10.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-20,28.8,33.1,26.5,86,9.9,22.02,3.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-21,28.7,32.3,25.9,85,12.4,20.95,5.2
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-22,28.9,32.5,25.9,85,13.1,20.91,1.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-23,28.6,32.9,26.1,87,11.2,20.62,10.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-24,27.9,32.1,26.0,87,20.9,12.83,16.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-25,26.6,27.6,25.2,95,16.0,3.68,26.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-26,28.6,32.2,26.0,83,23.9,19.61,3.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-27,29.3,33.3,26.5,81,17.2,22.25,0.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-28,29.1,31.9,26.7,80,17.5,16.59,0.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-29,27.3,29.2,26.1,89,19.0,9.51,16.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-30,27.8,31.6,25.3,87,16.5,14.5,10.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-07-31,28.7,32.8,26.2,84,13.9,16.55,1.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-01,29.7,33.4,26.4,78,17.6,22.22,1.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-02,29.8,34.1,25.8,79,14.5,23.52,6.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-03,28.6,31.1,25.9,87,16.6,15.81,15.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-04,29.6,32.7,26.8,83,15.3,18.49,1.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-05,29.6,33.1,27.3,83,13.7,21.53,4.2
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-06,28.8,33.7,26.4,86,15.4,15.97,6.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-07,28.4,31.9,26.4,87,12.4,15.54,19.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-08,27.0,30.0,24.9,88,19.2,10.1,10.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-09,27.9,32.0,24.4,87,13.5,18.83,4.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-10,28.8,32.5,25.6,83,16.1,23.38,5.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-11,28.8,33.0,25.9,86,9.9,21.77,5.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-12,29.1,33.1,25.8,83,11.5,21.71,9.2
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-13,28.4,32.1,26.1,83,15.5,20.05,11.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-14,27.7,30.7,25.0,85,13.1,15.81,4.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-15,27.9,32.0,25.4,86,13.6,17.96,4.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-16,28.0,31.8,25.2,84,18.6,20.72,6.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-17,27.5,30.7,25.4,86,22.2,17.73,24.2
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-18,27.0,30.2,24.9,87,25.1,16.36,7.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-19,27.5,29.8,25.4,87,17.3,14.49,6.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-20,28.4,31.6,25.3,84,16.7,17.4,1.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-21,27.6,29.4,26.0,89,16.7,10.43,6.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-22,26.4,28.0,25.2,94,16.7,6.0,38.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-23,27.5,30.4,25.3,87,20.0,12.91,15.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-24,27.4,29.2,25.9,84,17.2,12.5,0.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-25,26.4,29.2,25.3,92,9.6,9.23,22.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-26,27.4,31.7,24.6,86,15.3,21.77,20.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-27,26.8,29.9,24.8,89,15.4,12.96,24.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-28,27.6,30.7,24.6,85,20.3,19.62,11.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-29,28.3,30.8,25.8,82,20.6,16.62,3.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-30,27.7,29.6,25.9,87,15.2,13.62,12.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-08-31,27.1,31.7,25.2,91,9.0,17.82,9.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-01,27.9,31.9,25.0,88,12.9,19.32,1.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-02,26.4,29.8,24.4,92,10.0,10.24,30.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-03,25.5,26.4,24.8,96,17.5,4.0,80.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-04,27.4,30.9,25.2,91,8.4,15.49,8.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-05,27.6,30.1,25.2,90,11.0,12.97,12.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-06,27.1,30.4,25.1,92,8.3,13.13,9.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-07,27.5,31.8,24.8,88,14.6,20.9,5.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-08,28.0,31.9,24.8,87,13.2,20.85,3.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-09,28.5,32.1,24.8,86,12.0,21.36,1.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-10,28.7,33.2,25.6,86,14.1,20.72,6.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-11,28.2,30.9,25.7,89,14.8,18.23,5.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-12,27.5,31.5,25.3,88,16.3,18.41,4.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-13,27.6,30.6,25.5,88,13.1,15.16,13.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-14,27.7,30.7,25.7,87,12.9,14.36,10.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-15,27.7,31.1,25.4,87,13.5,14.76,7.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-16,26.9,29.9,25.3,91,14.7,11.83,17.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-17,28.3,32.4,25.9,83,14.8,19.51,5.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-18,29.0,33.2,25.7,80,11.8,21.88,0.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-19,29.3,33.4,26.2,83,10.2,20.26,0.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-20,28.6,33.3,25.8,86,10.7,16.44,8.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-21,27.9,33.3,25.7,88,13.5,17.95,9.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-22,27.6,32.7,25.1,89,15.4,16.64,7.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-23,26.6,30.0,25.3,92,15.4,12.53,22.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-24,26.9,30.4,24.7,89,7.6,14.16,5.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-25,27.3,32.0,25.0,90,15.9,18.77,12.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-26,26.1,27.5,25.0,94,17.5,6.84,21.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-27,26.8,29.5,25.0,90,18.1,12.58,8.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-28,27.1,30.2,24.8,89,17.2,14.49,8.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-29,27.1,31.9,24.9,89,14.4,16.94,8.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-09-30,28.3,32.4,24.9,85,8.6,20.65,0.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-01,28.2,33.4,25.4,84,19.9,19.62,2.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-02,26.5,29.9,24.6,90,26.8,9.81,41.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-03,28.5,31.2,26.0,83,25.2,17.24,2.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-04,28.1,31.8,25.0,87,18.6,17.28,4.2
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-05,26.8,29.1,25.0,92,14.5,13.89,8.9
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-06,26.4,31.0,24.3,89,10.8,14.82,17.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-07,26.9,31.1,25.1,91,10.0,14.54,4.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-08,26.4,30.0,24.6,91,7.4,13.67,5.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-09,26.9,31.4,24.9,89,10.2,17.22,11.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-10,26.9,31.6,24.9,87,10.8,18.41,3.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-11,27.1,30.7,24.8,85,13.2,18.29,1.4
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-12,27.2,31.0,24.3,81,17.4,18.66,0.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-13,26.2,30.9,24.1,86,15.7,15.39,7.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-14,27.4,31.7,24.2,77,12.4,19.81,0.2
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-15,27.4,31.8,24.1,75,13.2,20.94,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-16,27.3,31.8,24.0,77,8.9,20.28,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-17,27.0,31.5,22.9,74,11.5,20.69,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-18,26.8,31.5,23.9,80,12.6,18.93,1.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-19,26.4,29.9,24.0,87,16.8,15.83,6.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-20,26.7,31.2,24.9,88,12.1,15.17,6.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-21,27.7,32.0,24.4,80,19.4,18.4,1.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-22,27.8,31.9,24.5,78,17.1,17.99,0.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-23,27.7,32.2,24.5,80,12.7,18.13,0.8
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-24,27.3,32.5,24.4,81,12.7,18.43,0.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-25,26.8,31.9,23.9,85,14.8,16.96,2.6
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-26,27.8,32.1,24.7,79,12.5,17.86,0.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-27,27.2,31.0,24.7,82,16.2,16.64,8.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-28,25.7,29.7,23.6,90,21.5,11.47,20.7
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-29,26.0,28.7,24.4,91,19.6,12.37,19.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-30,26.4,29.7,24.3,88,17.5,14.77,6.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-10-31,27.8,31.5,24.9,82,14.8,17.34,0.3
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-01,27.7,31.9,25.5,85,13.2,16.02,10.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-02,27.5,31.1,24.4,84,11.3,16.37,0.5
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-03,26.6,30.7,23.4,78,9.0,17.04,0.2
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-04,25.7,30.9,21.4,65,12.8,17.11,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-05,24.8,30.7,20.0,64,10.1,19.16,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-06,25.8,31.7,21.3,67,8.2,18.69,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-07,26.0,31.2,21.7,70,13.3,18.48,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-08,25.2,30.3,21.3,66,13.5,18.66,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-09,23.8,29.4,19.5,65,8.8,18.75,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-10,23.7,29.3,18.8,61,11.1,18.78,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-11,23.8,29.7,18.7,60,9.0,18.61,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-12,23.1,28.6,18.2,59,10.5,18.6,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-13,22.9,28.5,17.6,59,11.3,18.58,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-14,22.9,28.5,17.9,60,11.0,18.43,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-15,22.4,28.1,18.1,59,14.8,18.4,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-16,22.1,28.1,17.6,56,14.7,18.42,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-17,22.0,27.6,17.5,58,13.1,18.22,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-18,22.6,28.2,17.6,61,10.1,17.96,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-19,23.6,29.7,18.0,63,9.7,17.43,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-20,25.5,30.3,22.0,60,13.7,16.58,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-21,25.3,30.8,20.7,67,13.0,17.01,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-22,25.2,30.9,20.3,73,9.6,16.24,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-23,25.2,30.7,20.9,74,8.3,15.29,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-24,24.1,29.0,20.5,71,11.4,16.24,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-25,22.9,28.0,19.3,67,13.5,16.73,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-26,21.8,27.2,18.0,63,15.8,16.89,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-27,21.3,26.7,16.6,59,13.9,17.13,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-28,22.2,28.2,17.1,67,11.2,16.09,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-29,23.3,29.0,18.7,68,10.0,15.49,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-11-30,23.2,28.3,19.2,65,10.5,15.62,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-01,22.1,25.7,18.4,66,11.1,7.17,0.1
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-02,23.7,28.4,20.3,69,10.9,12.89,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-03,23.3,28.3,18.9,69,10.3,14.82,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-04,22.5,27.7,18.4,64,14.3,16.16,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-05,21.7,27.2,17.3,58,15.7,16.41,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-06,20.8,26.7,16.3,58,11.7,16.33,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-07,20.7,26.6,15.9,57,10.1,16.13,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-08,21.0,27.0,15.5,60,8.7,15.94,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-09,21.2,27.1,16.1,62,11.5,15.81,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-10,21.0,26.9,16.2,64,11.7,15.99,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-11,20.7,27.0,15.2,57,8.6,16.4,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-12,20.6,27.0,15.2,62,6.6,16.21,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-13,21.0,26.9,15.7,65,10.2,15.97,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-14,20.9,26.8,16.2,65,10.5,15.88,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-15,21.2,27.4,16.1,68,7.9,15.85,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-16,21.3,27.5,16.1,72,7.2,15.67,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-17,21.1,27.2,16.3,72,8.4,15.84,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-18,21.0,26.7,16.0,65,8.8,15.68,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-19,20.9,26.8,15.8,64,7.1,15.76,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-20,20.9,26.3,16.3,67,8.3,15.43,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-21,20.4,26.4,15.6,67,9.9,15.36,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-22,20.1,25.9,15.4,69,11.5,15.7,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-23,20.4,26.5,15.3,73,8.2,15.67,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-24,20.7,27.4,14.7,76,6.9,14.71,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-25,20.0,25.9,16.1,76,11.8,15.43,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-26,19.3,25.0,15.2,76,10.7,15.79,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-27,19.4,25.5,14.6,74,9.6,15.83,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-28,19.5,25.6,14.4,72,8.6,16.03,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-29,19.3,25.4,14.8,75,9.7,16.06,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-30,18.8,25.3,14.0,79,10.4,16.02,0.0
BBSR-05,Bhubaneswar Zone 05,20.302,85.866,2025-12-31,18.7,24.9,14.6,84,10.2,14.24,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-01,20.9,26.6,16.0,75,9.7,15.86,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-02,20.6,26.9,15.5,79,9.9,15.41,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-03,20.4,26.6,15.3,72,12.0,16.09,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-04,20.2,27.4,14.1,73,10.7,16.14,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-05,20.7,27.9,14.6,73,11.0,16.23,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-06,21.1,28.1,15.4,70,10.2,16.43,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-07,21.0,28.1,14.9,69,14.3,16.1,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-08,21.6,28.4,16.8,72,15.3,16.03,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-09,21.2,27.8,16.0,76,12.3,16.07,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-10,22.4,29.2,16.1,78,13.0,15.34,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-11,23.7,29.5,19.5,77,12.6,15.53,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-12,21.5,27.0,17.6,72,13.3,16.42,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-13,20.2,26.8,14.7,69,15.8,16.82,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-14,21.0,27.7,14.0,76,10.8,16.3,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-15,21.6,28.4,16.1,77,9.7,15.51,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-16,22.1,27.6,18.0,81,12.7,14.14,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-17,21.7,26.1,18.7,87,12.1,10.59,3.8
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-18,22.9,27.8,18.9,82,21.6,13.08,0.3
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-19,22.2,27.3,18.7,77,13.8,14.59,0.1
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-20,21.5,27.0,17.6,79,13.3,14.07,0.1
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-21,21.4,26.8,18.1,87,7.1,10.03,5.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-22,20.5,24.7,15.7,72,15.7,10.63,1.4
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-23,21.1,27.7,15.4,66,15.3,14.44,2.3
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-24,20.2,23.4,17.6,88,18.7,6.56,20.4
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-25,19.6,24.5,16.0,82,14.9,11.22,0.9
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-26,19.5,25.4,15.4,75,11.6,17.17,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-27,19.5,25.7,14.2,74,9.7,17.74,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-28,19.7,26.5,14.0,77,12.5,18.0,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-29,20.7,27.6,13.9,77,15.1,17.25,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-30,22.4,28.8,16.6,79,13.7,16.26,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-01-31,23.3,29.5,19.3,75,15.7,16.18,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-02-01,24.0,30.1,19.8,78,19.3,17.35,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-02-02,23.3,29.3,19.0,85,14.0,14.22,0.6
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-02-03,23.5,29.6,19.3,81,15.5,16.84,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-02-04,24.2,30.3,19.3,78,13.7,16.86,0.4
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-02-05,24.3,30.9,18.2,79,15.4,18.64,0.0
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-02-06,26.1,32.6,22.0,79,20.3,17.88,0.6
BBSR-06,Bhubaneswar Zone 06,20.27,85.839,2024-02-07,25.1,30.3,21.2,80,17.9,14.83,0.0
